"1","91.30435"
"2","91.30435"
"3","91.30435"
"4","91.30435"
"5","91.30435"
"6","91.30435"
"7","91.30435"
"8","91.30435"
"9","91.82609"
"10","91.82609"
"11","91.82609"
"12","91.82609"
"13","91.82609"
"14","91.82609"
"15","92.52174"
"16","92.52174"
"17","92.52174"
"18","92.52174"
"19","92.52174"
"20","92.52174"
"21","92.52174"
"22","92.52174"
"23","92.52174"
"24","92.52174"
"25","92.52174"
"26","92.52174"
"27","92.52174"
"28","92.52174"
"29","92.52174"
"30","92.52174"
"31","92.52174"
"32","92.52174"
"33","92.52174"
"34","92.52174"
"35","92.52174"
"36","92.52174"
"37","92.52174"
"38","92.52174"
"39","92.52174"
"40","92.52174"
"41","92.52174"
"42","92.52174"
"43","92.52174"
"44","92.52174"
"45","92.52174"
"46","92.52174"
"47","92.52174"
"48","92.52174"
"49","92.52174"
"50","92.52174"
"51","92.52174"
"52","92.52174"
"53","92.52174"
"54","92.52174"
"55","92.52174"
"56","92.52174"
"57","92.52174"
"58","92.52174"
"59","92.52174"
"60","92.52174"
"61","92.52174"
"62","92.52174"
"63","92.52174"
"64","92.52174"
"65","92.52174"
"66","92.52174"
"67","92.52174"
"68","92.52174"
"69","92.52174"
"70","92.52174"
"71","92.52174"
"72","92.52174"
"73","92.52174"
"74","92.52174"
"75","92.52174"
"76","92.52174"
"77","92.52174"
"78","92.52174"
"79","92.52174"
"80","92.52174"
"81","92.52174"
"82","92.52174"
"83","92.52174"
"84","92.52174"
"85","92.52174"
"86","92.52174"
"87","92.52174"
"88","92.52174"
"89","92.52174"
"90","92.52174"
"91","92.52174"
"92","92.52174"
"93","92.52174"
"94","92.52174"
"95","92.52174"
"96","92.52174"
"97","92.52174"
"98","92.52174"
"99","92.69565"
"100","92.69565"
"101","92.69565"
"102","92.69565"
"103","92.69565"
"104","92.69565"
"105","92.69565"
"106","92.69565"
"107","92.69565"
"108","92.69565"
"109","92.69565"
"110","92.69565"
"111","92.69565"
"112","92.69565"
